Date,Open,High,Low,Close,Currency,Average
2018-06-05,232.2,232.63,230.35,230.97,USD,231.49
2018-06-06,231.46,233.1,230.97,232.58,USD,232.035
2018-06-07,232.46,236.72,232.46,236.08,USD,234.59
2018-06-08,235.94,236.12,233.8,235.06,USD,234.96
2018-06-11,235.07,237.11,234.69,236.4,USD,235.9
2018-06-12,236.33,236.61,234.0,234.48,USD,235.305
2018-06-13,234.32,234.35,232.59,233.14,USD,233.47
2018-06-14,233.23,234.46,232.87,233.46,USD,233.665
2018-06-15,232.82,232.97,228.17,228.33,USD,230.57
2018-06-18,228.19,231.34,227.4,230.41,USD,229.37
2018-06-19,230.52,230.69,227.21,229.37,USD,228.95
2018-06-20,229.42,230.78,228.63,229.83,USD,229.705
2018-06-21,229.76,229.86,226.13,226.63,USD,227.995
2018-06-22,226.52,233.63,226.47,232.08,USD,230.05
2018-06-25,232.23,232.4,226.66,227.26,USD,229.53
2018-06-26,227.34,230.48,227.18,229.97,USD,228.83
2018-06-27,229.93,235.57,229.9,233.42,USD,232.735
2018-06-28,233.12,233.49,231.24,233.09,USD,232.365
2018-06-29,232.99,236.75,232.86,234.96,USD,234.805
2018-07-02,234.98,235.01,231.02,231.66,USD,233.015
2018-07-03,231.8,236.63,231.68,233.57,USD,234.155
2018-07-04,233.72,234.07,233.5,233.72,USD,233.785
2018-07-05,233.8,235.95,233.59,234.08,USD,234.77
2018-07-06,234.02,235.92,232.64,235.63,USD,234.28
2018-07-09,235.71,238.66,235.66,238.62,USD,237.16
2018-07-10,238.58,241.91,238.49,240.52,USD,240.2
2018-07-11,240.46,240.53,234.17,235.64,USD,237.35
2018-07-12,235.16,236.31,234.08,235.64,USD,235.195
2018-07-13,235.48,237.4,234.81,236.45,USD,236.105
2018-07-16,236.59,236.87,232.23,233.56,USD,234.55
2018-07-17,233.54,233.84,231.51,232.52,USD,232.675
2018-07-18,232.26,232.67,229.59,232.15,USD,231.13
2018-07-19,232.42,233.79,232.0,232.9,USD,232.895
2018-07-20,233.1,233.7,232.36,232.78,USD,233.03
2018-07-23,232.99,233.59,231.84,232.27,USD,232.715
2018-07-24,232.18,235.68,231.6,234.47,USD,233.64
2018-07-25,234.43,236.18,233.47,235.52,USD,234.825
2018-07-26,236.06,236.7,234.41,236.57,USD,235.555
2018-07-27,236.45,237.29,235.35,236.38,USD,236.32
2018-07-30,236.29,238.46,235.98,237.96,USD,237.22
2018-07-31,237.89,239.51,237.69,238.26,USD,238.6
2018-08-01,238.2,238.29,234.62,235.54,USD,236.455
2018-08-02,235.49,235.49,231.87,233.47,USD,233.68
2018-08-03,233.36,234.06,232.42,233.15,USD,233.24
2018-08-06,232.95,234.28,232.27,233.71,USD,233.275
2018-08-07,233.73,237.01,233.71,235.63,USD,235.36
2018-08-08,235.59,235.9,233.18,234.15,USD,234.54
2018-08-09,234.22,234.31,231.71,232.18,USD,233.01
2018-08-10,231.95,231.96,229.33,230.69,USD,230.645
2018-08-13,230.38,230.98,228.4,228.68,USD,229.69
2018-08-14,228.52,230.08,227.88,228.69,USD,228.98
2018-08-15,228.6,228.6,220.96,221.5,USD,224.78
2018-08-16,221.68,223.8,221.36,222.97,USD,222.58
2018-08-17,222.85,224.19,222.58,223.75,USD,223.385
2018-08-20,223.92,225.92,223.83,225.32,USD,224.875
2018-08-21,225.69,228.2,225.6,226.65,USD,226.9
2018-08-22,226.95,229.97,226.61,229.45,USD,228.29
2018-08-23,229.5,229.83,228.07,228.79,USD,228.95
2018-08-24,228.51,231.57,228.48,230.64,USD,230.025
2018-08-27,230.75,232.52,230.55,232.35,USD,231.535
2018-08-28,232.41,233.45,231.2,231.4,USD,232.325
2018-08-29,231.28,232.78,230.69,232.0,USD,231.735
2018-08-30,232.34,232.35,230.64,231.49,USD,231.495
2018-08-31,231.46,231.5,228.0,228.83,USD,229.75
2018-09-03,228.39,229.22,228.31,229.12,USD,228.765
2018-09-04,228.96,229.22,227.3,227.59,USD,228.26
2018-09-05,227.73,227.87,224.56,226.98,USD,226.215
2018-09-06,226.92,227.17,222.77,223.18,USD,224.97
2018-09-07,223.1,223.31,219.85,222.54,USD,221.58
2018-09-10,222.38,224.31,222.24,222.46,USD,223.275
2018-09-11,222.44,225.51,221.89,224.77,USD,223.7
2018-09-12,225.04,228.33,224.95,226.73,USD,226.64
2018-09-13,226.87,227.32,225.58,226.71,USD,226.45
2018-09-14,226.83,228.19,226.77,227.43,USD,227.48
