,country,name,full_name,symbol,currency,class,market
0,world,FTSE Emerging Markets China A Inclusion,FTSE Emerging Markets China A Inclusion,FTFQE,USD,other_indices,global_indices
1,world,FTSE Developed Ex US,FTSE Developed Ex US,FTAWDXUSR,USD,other_indices,global_indices
2,world,FTSE High Dividend Yield Index,FTSE High Dividend Yield Index,FTGPVAN001,USD,other_indices,global_indices
3,world,BNY Mellon Small Cap Select ADR,BNY Mellon Small Cap Select ADR,BKSCP,USD,other_indices,global_indices
4,world,DJ Global ex-Europe Consumer Goods,Dow Jones Global ex-Europe Consumer Goods,W8NCY,USD,other_indices,global_indices
5,world,BNY Mellon Developed Markets 100 ADR,BNY Mellon Developed Markets 100 ADR,BKTDM,USD,other_indices,global_indices
6,world,BNY Mellon Developed Markets Classic ADR,BNY Mellon Developed Markets Classic ADR,BKCDM,USD,other_indices,global_indices
7,world,DJ Global ex-Europe Mid-Cap,Dow Jones Global ex-Europe Mid-Cap,W8MID,USD,other_indices,global_indices
8,world,BNY Mellon Emerging Markets ADR TR,BNY Mellon Emerging Markets ADR Total Return,BKEMT,USD,other_indices,global_indices
9,world,BNY Mellon Emerging Markets Classic ADR,BNY Mellon Emerging Markets Classic ADR,BKCEM,USD,other_indices,global_indices
10,world,BNY Mellon Emerging Markets 50 ADR,BNY Mellon Emerging Markets 50 ADR,BKTEM,USD,other_indices,global_indices
11,world,BNY Mellon Classic ADR,BNY Mellon Classic ADR,BKCAX,USD,other_indices,global_indices
12,world,BNY Mellon Latin America ADR TR,BNY Mellon Latin America ADR Total Return,BKLAT,USD,other_indices,global_indices
13,world,DJ Global ex-Europe Large-Cap,Dow Jones Global ex-Europe Large-Cap,W8LRG,USD,other_indices,global_indices
14,world,BNY Mellon ADR,BNY Mellon ADR,BKADR,USD,other_indices,global_indices
15,world,BNY Mellon Asia GDR TR,BNY Mellon Asia GDR Total Return,BKGAST,USD,other_indices,global_indices
16,world,DJ Global ex-Asia/Pacific LargeCap,Dow Jones Global ex-Asia/Pacific Large-Cap,W9LRG,USD,other_indices,global_indices
17,world,DJ Global ex-Europe Small-Cap,Dow Jones Global ex-Europe Small-Cap,W8SML,USD,other_indices,global_indices
18,world,DJ Global exAsia/Pacific Cons Goods,Dow Jones Global ex-Asia/Pacific Consumer Goods,W9NCY,USD,other_indices,global_indices
19,world,DJ Global exAsia/Pacif Basic Mater,Dow Jones Global ex-Asia/Pacific Basic Materials,W9BSC,USD,other_indices,global_indices
20,world,DJ Global ex-Asia/Pacific Mid-Cap,Dow Jones Global ex-Asia/Pacific Mid-Cap,W9MID,USD,other_indices,global_indices
21,world,Alerian MLP Ind,Alerian MLP,AMZ,USD,other_indices,global_indices
22,world,BNY Mellon Developed Markets ADR TR,BNY Mellon Developed Markets ADR Total Return,BKDMT,USD,other_indices,global_indices
23,world,BNY Mellon BRIC Select ADRSM,BNY Mellon BRIC Select ADRSM,BKBRIC,USD,other_indices,global_indices
24,world,BNY Mellon New Frontier DR TR,BNY Mellon New Frontier DR Total Return,BKNFRR,USD,other_indices,global_indices
25,world,DJ Global exAsia/Pacific Consum Srv,Dow Jones Global ex-Asia/Pacific Consumer Services,W9CYC,USD,other_indices,global_indices
26,world,DJ Global ex-Asia/Pacific,Dow Jones Global ex-Asia/Pacific,W9DOW,USD,other_indices,global_indices
27,world,DJ Global ex-Asia/Pacific Industs,Dow Jones Global ex-Asia/Pacific Industrials,W9IDU,USD,other_indices,global_indices
28,world,BNY Mellon ADR TR,BNY Mellon ADR Total Return,BKADRT,USD,other_indices,global_indices
29,world,BNY Mellon Emerging Markets 50 ADR TR,BNY Mellon Emerging Markets 50 ADR Total Return,BKTEMT,USD,other_indices,global_indices
30,world,DJ Global ex-Asia/Pacific SmallCap,Dow Jones Global ex-Asia/Pacific Small-Cap,W9SML,USD,other_indices,global_indices
31,world,BNY Mellon Latin America Classic ADR,BNY Mellon Latin America Classic ADR,BKCLA,USD,other_indices,global_indices
32,world,MSCI ACWI ex Australia Price USD,MSCI ACWI ex Australia Price USD,MIWDO0000PUS,USD,other_indices,global_indices
33,world,BNY Mellon Classic ADR TR,BNY Mellon Classic ADR Total Return,BKCAXT,USD,other_indices,global_indices
34,world,Dorsey Wright Technical Leaders Consumer Staples,Dorsey Wright Technical Leaders Consumer Staples,DWCS,USD,other_indices,global_indices
35,world,Dorsey Wright Technical Leaders Consumer Cyclicals,Dorsey Wright Technical Leaders Consumer Cyclicals,DWCC,USD,other_indices,global_indices
36,world,Dorsey Wright Technical Leaders Basic Materials,Dorsey Wright Technical Leaders Basic Materials,DWBM,USD,other_indices,global_indices
37,world,Dorsey Wright SmallCap Technical Leaders,Dorsey Wright SmallCap Technical Leaders,DWATLSC,USD,other_indices,global_indices
38,world,The Dorsey Wright NQ Technical Leaders,The Dorsey Wright NASDAQ Technical Leaders,DWANQTL,USD,other_indices,global_indices
39,world,Dorsey Wright International Focus Five,Dorsey Wright International Focus Five,DWANQIFF,USD,other_indices,global_indices
40,world,Dorsey Wright Technical Leaders Energy,Dorsey Wright Technical Leaders Energy,DWEN,USD,other_indices,global_indices
41,world,Dorsey Wright First Trust Focus Five,Dorsey Wright First Trust Focus Five,DWANQFF,USD,other_indices,global_indices
42,world,Dorsey Wright Emerging Markets Technical Leaders,Dorsey Wright Emerging Markets Technical Leaders,DWAEM,USD,other_indices,global_indices
43,world,Dorsey Wright Developed Markets Technical Leaders,Dorsey Wright Developed Markets Technical Leaders,DWADM,USD,other_indices,global_indices
44,world,NQ International BuyBack Achievers,NASDAQ International BuyBack Achievers,DRBXUS,USD,other_indices,global_indices
45,world,NQ Global Buyback Achievers,NASDAQ Global Buyback Achievers,DRBG,USD,other_indices,global_indices
46,world,NQ International Dividend Achievers,NASDAQ International Dividend Achievers,DAT,USD,other_indices,global_indices
47,world,NQ Asia Pacific ex Japan Dividend Achievers,NASDAQ Asia Pacific ex Japan Dividend Achievers,DAAXJP,USD,other_indices,global_indices
48,world,DWA MLP Select,DWA MLP Select,DWAMLP,USD,other_indices,global_indices
49,world,Dorsey Wright Technical Leaders Financials,Dorsey Wright Technical Leaders Financials,DWFN,USD,other_indices,global_indices
50,world,Dorsey Wright Technical Leaders Healthcare,Dorsey Wright Technical Leaders Healthcare,DWHC,USD,other_indices,global_indices
51,world,Dorsey Wright Technical Leaders Industrials,Dorsey Wright Technical Leaders Industrials,DWIDX,USD,other_indices,global_indices
52,world,N  Travel & Leisure EUR PI,N  Travel & Leisure EUR PI,N5700EURPI,SEK,other_indices,global_indices
53,world,N  Media EUR PI,N  Media EUR PI,N5500EURPI,SEK,other_indices,global_indices
54,world,Settle KBW NQ Capital Markets,Settle KBW Nasdaq Capital Markets,KSZ,USD,other_indices,global_indices
55,world,Settle KBW NQ Regional Banking,Settle KBW Nasdaq Regional Banking,KRZ,USD,other_indices,global_indices
56,world,Settle KBW NQ Insurance,Settle KBW Nasdaq Insurance,KIZ,USD,other_indices,global_indices
57,world,Settle Japanese Yen WCO,Settle Japanese Yen WCO,JYW,USD,other_indices,global_indices
58,world,Settle New Zealand WCO,Settle New Zealand WCO,JQL,USD,other_indices,global_indices
59,world,NQ OMX Clean Energy Focused ex US (USD),NASDAQ OMX Clean Energy Focused ex US (USD),GRNFCEXUS,USD,other_indices,global_indices
60,world,KBW NQ Global Bank,KBW Nasdaq Global Bank,GBKX,USD,other_indices,global_indices
61,world,First North All Share ISK,First North All Share ISK,FIRSTNORTHISK,ISK,other_indices,global_indices
62,world,Settle Euros WCO,Settle Euros WCO,EPW,USD,other_indices,global_indices
63,world,Endowment,Endowment,ENDOW,USD,other_indices,global_indices
64,world,Dorsey Wright Technical Leaders Utilities,Dorsey Wright Technical Leaders Utilities,DWUT,USD,other_indices,global_indices
65,world,S&P Global Dividend Aristocrats NTR,S&P Global Dividend Aristocrats NTR,SPGDAUN,USD,other_indices,global_indices
66,world,Dorsey Wright Technical Leaders Technology,Dorsey Wright Technical Leaders Technology,DWTY,USD,other_indices,global_indices
67,world,PHLX Canadian Dollar Settlement,PHLX Canadian Dollar Settlement,CBW,CAD,other_indices,global_indices
68,world,Alerian Energy Infrastructure,Alerian Energy Infrastructure,AMEI,USD,other_indices,global_indices
69,world,NQ US CapEx Achievers,Nasdaq US CapEx Achievers,CAPEXA,USD,other_indices,global_indices
70,world,S&P GSCI Crude Oil TR,S&P GSCI Crude Oil Total Return,SPGSCLTR,USD,commodities,global_indices
71,world,BNY Mellon BRIC Select ADRSM CAD,BNY Mellon BRIC Select ADRSM CAD,BKBRICC,CAD,other_indices,global_indices
72,world,BNY Mellon Africa DR TR,BNY Mellon Africa DR Total Return,BKDAFT,USD,other_indices,global_indices
73,world,BNY Mellon Asia Classic ADR TR,BNY Mellon Asia Classic ADR Total Return,BKCAST,USD,other_indices,global_indices
74,world,ESTX ex Financials 50 EUR Price,ESTX ex Financials 50 EUR Price,SX5NFE,EUR,other_indices,global_indices
75,world,BNY Mellon Emerging Markets GDR TR,BNY Mellon Emerging Markets GDR Total Return,BKGEMT,USD,other_indices,global_indices
76,world,BNY Mellon Developed Markets 100 ADR TR,BNY Mellon Developed Markets 100 ADR Total Return,BKTDMT,USD,other_indices,global_indices
77,world,BNY Mellon Emerging Markets DR TR,BNY Mellon Emerging Markets DR Total Return,BKDEMT,USD,other_indices,global_indices
78,world,BNY Mellon Africa GDR TR,BNY Mellon Africa GDR Total Return,BKGAFT,USD,other_indices,global_indices
79,world,BNY Mellon Middle East GDR TR,BNY Mellon Middle East GDR Total Return,BKGMET,USD,other_indices,global_indices
80,world,BNY Mellon Asia 50 ADR TR,BNY Mellon Asia 50 ADR Total Return,BKTAST,USD,other_indices,global_indices
81,world,ESTX ex Financials 50 EUR Net Retur,ESTX ex Financials 50 EUR Net Return,SX5NFT,EUR,other_indices,global_indices
82,world,BNY Mellon MENA GDR TR,BNY Mellon MENA GDR Total Return,BKGMAT,USD,other_indices,global_indices
83,world,BNY Mellon Emerging Markets Classic ADR TR,BNY Mellon Emerging Markets Classic ADR Total Return,BKCEMT,USD,other_indices,global_indices
84,world,Ardour Global Extra Liquid,Ardour Global Extra Liquid,AGIXL,USD,other_indices,global_indices
85,world,BNY Mellon Small Cap Select ADR TR,BNY Mellon Small Cap Select ADR Total Return,BKSCPT,USD,other_indices,global_indices
86,world,BNY Mellon Latin America Classic ADR TR,BNY Mellon Latin America Classic ADR Total Return,BKCLAT,USD,other_indices,global_indices
87,world,BNY Mellon Composite GDR TR,BNY Mellon Composite GDR Total Return,BKGDRT,USD,other_indices,global_indices
88,world,BNY Mellon Developed Markets Classic ADR TR,BNY Mellon Developed Markets Classic ADR Total Return,BKCDMT,USD,other_indices,global_indices
89,world,CS Commodities Brent Crude Oil Price,CS Commodities Benchmark Brent Crude Oil Price Return,CSIXBRPR,USD,commodities,global_indices
90,world,S&P Global Infrastructure TR,S&P Global Infrastructure TR,SPGTINTR,USD,other_indices,global_indices
91,world,Settle KBW NQ Bank,Settle KBW Nasdaq Bank,BKO,USD,other_indices,global_indices
92,world,Settle British Pounds WCO,Settle British Pounds WCO,BFW,USD,other_indices,global_indices
93,world,OMX Baltic Travel & Leisure PI,OMX Baltic Travel & Leisure PI,B5700PI,EUR,other_indices,global_indices
94,world,Settle Australian WCO,Settle Australian WCO,AJW,AUD,other_indices,global_indices
95,world,MSCI ACWI Net Return EUR,MSCI ACWI Net Return EUR,MIWD00000NEU,EUR,other_indices,global_indices
96,world,NQ OMX ABA Community Bank,NASDAQ OMX ABA Community Bank,ABQI,USD,other_indices,global_indices
97,world,DJ Global ex-Europe Industrials,Dow Jones Global ex-Europe Industrials,W8IDU,USD,other_indices,global_indices
98,world,ABA Community Bank NQ,ABA Community Bank NASDAQ,ABAQ,USD,other_indices,global_indices
99,world,BNY Mellon New Frontier DR,BNY Mellon New Frontier DR,BKNFR,USD,other_indices,global_indices
100,world,BNY Mellon BRIC Select ADR TRSM CAD,BNY Mellon BRIC Select ADR Total ReturnSM CAD,BKBRICCT,CAD,other_indices,global_indices
101,world,BNY Mellon KIT DR TR,BNY Mellon KIT DR Total Return,BKDKITT,USD,other_indices,global_indices
102,world,BNY Mellon Eastern Europe x- Russia GDR TR,BNY Mellon Eastern Europe x- Russia GDR Total Return,BKGEEXT,USD,other_indices,global_indices
103,world,BNY Mellon BRIC Select ADR TRSM,BNY Mellon BRIC Select ADR Total ReturnSM,BKBRICT,USD,other_indices,global_indices
104,world,S&P GSCI Commodity TR,S&P GSCI Commodity Total Return,SPGSCITR,USD,commodities,global_indices
105,world,DJ Global ex-Europe,Dow Jones Global ex-Europe,W8DOW,USD,other_indices,global_indices
106,world,DJ Emerg MKT Consumer Goods 30 EUR,Dow Jones Emerging Markets Consumer Goods Titans 30 EUR,DJECGE,EUR,other_indices,global_indices
107,world,DJ Emerging Markets Consumer Goods,Dow Jones Emerging Markets Consumer Goods,W5NCY,USD,other_indices,global_indices
108,world,Solactive High Income MLP,Solactive High Income MLP,YMLP,USD,other_indices,global_indices
109,world,DJ Islamic Europe Small-Cap,Dow Jones Islamic Market Europe Small-Cap,DJIEUS,USD,other_indices,global_indices
110,world,DJ Islamic Europe Large-Cap,Dow Jones Islamic Market Europe Large-Cap,DJIEUL,USD,other_indices,global_indices
111,world,DJ Islam World Emerging Markets,Dow Jones Islamic Market World Emerging Markets,DJIEMG,USD,other_indices,global_indices
112,world,DJ Islamic Consumer Services,Dow Jones Islamic Market Consumer Services,DJICYC,USD,other_indices,global_indices
113,world,DJ Islamic Basic Materials,Dow Jones Islamic Market Basic Materials,DJIBSC,USD,other_indices,global_indices
114,world,DJ Islam Asia/Pacific Small-Cap,Dow Jones Islamic Market Asia/Pacific Small-Cap,DJIAPS,USD,other_indices,global_indices
115,world,DJ Islamic Market Euro Mid-Cap,Dow Jones Islamic Market Euro Mid-Cap,DJIEZM,USD,other_indices,global_indices
116,world,DJ Islam Asia/Pacific Mid-Cap,Dow Jones Islamic Market Asia/Pacific Mid-Cap,DJIAPM,USD,other_indices,global_indices
117,world,DJ Islamic Market Asia/Pacific,Dow Jones Islamic Market Asia/Pacific,DJIAP,USD,other_indices,global_indices
118,world,DJ Industrial Average 2 Min Price,Dow Jones Industrial Average 2 Minute Price,DJI2MN,USD,other_indices,global_indices
119,world,DJ Global Shipping USD,Dow Jones Global Shipping USD,DJGSH,USD,other_indices,global_indices
120,world,DJ Global Select Dividend,Dow Jones Global Select Dividend,DJGSD,USD,other_indices,global_indices
121,world,DJ Global Real Estate Yield,Dow Jones Global Real Estate Yield,DJGREY,USD,other_indices,global_indices
122,world,DJ Global Exchanges,Dow Jones Global Exchanges,DJGEX,USD,other_indices,global_indices
123,world,DJ Global Equity Yield,Dow Jones Global Equity Yield,DJGEQY,USD,other_indices,global_indices
124,world,DJ Islam Asia/Pacific Large-Cap,Dow Jones Islamic Market Asia/Pacific Large-Cap,DJIAPL,USD,other_indices,global_indices
125,world,Solactive High Income Infrastruct,Solactive High Income Infrastructure MLP,YMLI,USD,other_indices,global_indices
126,world,DJ Islamic Global SelDiv USD,Dow Jones Islamic Market Global Select Dividend USD,DJIGSD,USD,other_indices,global_indices
127,world,DJ Islamic Market Industrials,Dow Jones Islamic Market Industrials,DJIIDU,USD,other_indices,global_indices
128,world,DJ Travel & Leisure Titans 30,Dow Jones Travel & Leisure Titans 30,DJTCGS,USD,other_indices,global_indices
129,world,DJ Basic Resources Titans 30 EUR,Dow Jones Basic Resources Titans 30 EUR,DJTBASE,EUR,other_indices,global_indices
130,world,DJ Basic Resources Titans 30,Dow Jones Basic Resources Titans 30,DJTBAS,USD,other_indices,global_indices
131,world,DJ North America Junior Oil USD,Dow Jones North America Select Junior Oil USD,DJNAJOD,USD,other_indices,global_indices
132,world,DJ North America Junior Oil CAD,Dow Jones North America Select Junior Oil CAD,DJNAJO,CAD,other_indices,global_indices
133,world,DJ North America Junior Gold USD,Dow Jones North America Select Junior Gold USD,DJNAJGD,USD,other_indices,global_indices
134,world,DJ North America Junior Gas USD,Dow Jones North America Select Junior Gas USD,DJNAJGAD,USD,other_indices,global_indices
135,world,DJ North America Junior Gas CAD,Dow Jones North America Select Junior Gas CAD,DJNAJGA,CAD,other_indices,global_indices
136,world,DJ North America Junior Gold CAD,Dow Jones North America Select Junior Gold CAD,DJNAJG,CAD,other_indices,global_indices
137,world,DJ MENA ex-Saudi USD,Dow Jones MENA ex-Saudi USD,DJMENXD,USD,other_indices,global_indices
138,world,DJ Islamic World Small-Cap,Dow Jones Islamic Market World Small-Cap,DJISML,USD,other_indices,global_indices
139,world,DJ Islam Asia/Pacific ex-Japan,Dow Jones Islamic Market Asia/Pacific ex-Japan,DJIP2,USD,other_indices,global_indices
140,world,DJ Islamic Consumer Goods,Dow Jones Islamic Market Consumer Goods,DJINCY,USD,other_indices,global_indices
141,world,DJ Islamic World Mid-Cap,Dow Jones Islamic Market World Mid-Cap,DJIMID,USD,other_indices,global_indices
142,world,DJ Islamic Market World,Dow Jones Islamic Market World,DJIMI,USD,other_indices,global_indices
143,world,DJ Islam Dev Markets ex-Japan USD,Dow Jones Islamic Market Developed Markets ex-Japan USD,DJIMDXJ,USD,other_indices,global_indices
144,world,DJ Islamic World Large-Cap,Dow Jones Islamic Market World Large-Cap,DJILRG,USD,other_indices,global_indices
145,world,DJ RAFI Commodity,DJ RAFI Commodity,DJRCI,EUR,other_indices,global_indices
146,world,DJ RAFI Commodity ER,DJ RAFI Commodity ER,DJRCIP,USD,other_indices,global_indices
147,world,DJ Agriculture Capped Component TR,DJ Agriculture Capped Component TR,DJCIAGCT,USD,other_indices,global_indices
148,world,DJ Global Alternative Yield,Dow Jones Global Alternative Yield,DJGALY,USD,other_indices,global_indices
149,world,DJ Emerging Markets SelDiv USD,Dow Jones Emerging Markets Select Dividend USD,DJEMDIV,USD,other_indices,global_indices
150,world,DJ Brook Glob Infra Compo Yield USD,Dow Jones Brookfield Global Infrastructure Composite Yield USD,DJBGIY,USD,other_indices,global_indices
151,world,DJ Brook Emerging Markets Infra USD,Dow Jones Brookfield Emerging Markets Infrastructure USD,DJBIEM,USD,other_indices,global_indices
152,world,DJ CME Spot FX$INDEX,Dow Jones CME Spot FX USD,DJCMED,USD,other_indices,global_indices
153,world,DJ Emerg MKT Industs Titans 30 EUR,Dow Jones Emerging Markets Industrials Titans 30 EUR,DJEIDE,EUR,other_indices,global_indices
154,world,DJ Emerg Markets Industs Titans 30,Dow Jones Emerging Markets Industrials Titans 30,DJEID,USD,other_indices,global_indices
155,world,DJ Emerg MKT Sector Compos 100 EUR,Dow Jones Emerging Markets Sector Titans Composite 100 EUR,DJEEGE,EUR,other_indices,global_indices
156,world,DJ Emerg MKT Sector Composite 100,Dow Jones Emerging Markets Sector Titans Composite 100,DJEEG,USD,other_indices,global_indices
157,world,DJ Emerg MKT Consumer 30 NA USD,Dow Jones Emerging Markets Consumer Titans 30 - North America USD,DJECONNA,USD,other_indices,global_indices
158,world,DJ Emerg MKT Consumer 30 LA USD,Dow Jones Emerging Markets Consumer Titans 30 - Latin America USD,DJECONLA,USD,other_indices,global_indices
159,world,DJ Emerg MKT Consumer 30 Europe USD,Dow Jones Emerging Markets Consumer Titans 30 - Europe USD,DJECONEU,USD,other_indices,global_indices
160,world,DJ Emerg MKT Consumer Titans 30 EUR,Dow Jones Emerging Markets Consumer Titans 30 EUR,DJECONE,EUR,other_indices,global_indices
161,world,DJ Emerg MKT Consum 30 Asia/Pac USD,Dow Jones Emerging Markets Consumer Titans 30 - Asia/Pacific USD,DJECONAP,USD,other_indices,global_indices
162,world,DJ Emerg MKT Consumer Titans 30 USD,Dow Jones Emerging Markets Consumer Titans 30 USD,DJECON,USD,other_indices,global_indices
163,world,DJ Emerg MKT Consumer Serv 30 EUR,Dow Jones Emerging Markets Consumer Services Titans 30 EUR,DJECNE,EUR,other_indices,global_indices
164,world,DJ Emerg MKT Consumer Services 30,Dow Jones Emerging Markets Consumer Services Titans 30,DJECN,USD,other_indices,global_indices
165,world,DJ Dev Markets ex-North America USD,Dow Jones Developed Markets ex-North America USD,DJDXNA,USD,other_indices,global_indices
166,world,DJ Brook Global Infra Composite USD,Dow Jones Brookfield Global Infrastructure Composite USD,DJBGICU,USD,other_indices,global_indices
167,world,DJ Travel Leisure Titans 30 EUR,Dow Jones Travel & Leisure Titans 30 EUR,DJTCGSE,EUR,other_indices,global_indices
168,world,DJ Asian Titans 50 USD,Dow Jones Asian Titans 50 USD,DJAT,USD,other_indices,global_indices
169,world,DJ Asia SelDiv 30 USD,Dow Jones Asia Select Dividend 30 USD,DJASD,USD,other_indices,global_indices
170,world,DJ FXCM Yen,Dow Jones FXCM Yen,DJFXJPY,JPY,other_indices,global_indices
171,world,DJ Americas Basic Materials,Dow Jones Americas Basic Materials,A1BSC,USD,other_indices,global_indices
172,world,DJ Americas Consumer Services,Dow Jones Americas Consumer Services,A1CYC,USD,other_indices,global_indices
173,world,DJ Americas,Dow Jones Americas,A1DOW,USD,other_indices,global_indices
174,world,DJ Americas Industrials,Dow Jones Americas Industrials,A1IDU,USD,other_indices,global_indices
175,world,DJ EPAC Select Dividend,Dow Jones EPAC Select Dividend,DJEPCSD,USD,other_indices,global_indices
176,world,DJ Emerg MKT Metals Mining 30 EUR,Dow Jones Emerging Markets Metals & Mining Titans 30 EUR,DJEMTE,EUR,other_indices,global_indices
177,world,DJ Emerg MKT Metals Mining 30,Dow Jones Emerging Markets Metals & Mining Titans 30,DJEMT,USD,other_indices,global_indices
178,world,DJ Latin America,Dow Jones Latin America,A3DOW,USD,other_indices,global_indices
179,world,DJ Latin America ex-Mexico,Dow Jones Latin America ex-Mexico,A4DOW,USD,other_indices,global_indices
180,world,DJ BRIC 50 All DR USD,Dow Jones BRIC 50 All DR USD,B50ADRD,USD,other_indices,global_indices
181,world,DJ BRIC 50 All DR EUR,Dow Jones BRIC 50 All DR EUR,B50ADRE,EUR,other_indices,global_indices
182,world,DJ BRIC 50 DR USD,Dow Jones BRIC 50 DR USD,B50DRD,USD,other_indices,global_indices
183,world,DJ BRIC 50 DR EUR,Dow Jones BRIC 50 DR EUR,B50DRE,EUR,other_indices,global_indices
184,world,DJ BRIC 50 EUR,Dow Jones BRIC 50 EUR,BRIC50E,EUR,other_indices,global_indices
185,world,DJ Islam Asia/Pacific Titans 25,Dow Jones Islamic Market Asia/Pacific Titans 25,DJAP25,USD,other_indices,global_indices
186,world,DJ Asia/Pacific SelDiv 30 Distr EUR,Dow Jones Asia/Pacific Select Dividend 30 Distributing EUR,DJAPDID,EUR,other_indices,global_indices
187,world,DJ Asia SelDiv 30 EUR,Dow Jones Asia Select Dividend 30 EUR,DJASDE,EUR,other_indices,global_indices
188,world,DJ Chemicals Titans 30 EUR,Dow Jones Chemicals Titans 30 EUR,DJTCHEE,EUR,other_indices,global_indices
189,world,DJ Financial Services Titans30,Dow Jones Financial Services Titans 30,DJTFVS,USD,other_indices,global_indices
190,world,DJ Target Today,Dow Jones Target Today,DJTGT,USD,other_indices,global_indices
191,world,DJ Dev Markets Basic Materials,Dow Jones Developed Markets Basic Materials,W3BSC,USD,other_indices,global_indices
192,world,DJ Global ex-U.S. Small-Cap,Dow Jones Global ex-US Small-Cap,W2SML,USD,other_indices,global_indices
193,world,DJ Global ex-U.S. Mid-Cap,Dow Jones Global ex-US Mid-Cap,W2MID,USD,other_indices,global_indices
194,world,DJ Global ex-U.S. Large-Cap,Dow Jones Global ex-US Large-Cap,W2LRG,USD,other_indices,global_indices
195,world,DJ Global ex-U.S.,Dow Jones Global ex-US,W2DOW,USD,other_indices,global_indices
196,world,DJ Global ex-US Consumer Services,Dow Jones Global ex-US Consumer Services,W2CYC,USD,other_indices,global_indices
197,world,DJ Global exUS Basic Materials,Dow Jones Global ex-US Basic Materials,W2BSC,USD,other_indices,global_indices
198,world,DJ Global Small-Cap,Dow Jones Global Small-Cap,W1SML,USD,other_indices,global_indices
199,world,DJ Global Mid-Cap,Dow Jones Global Mid-Cap,W1MID,USD,other_indices,global_indices
200,world,DJ Global Large-Cap,Dow Jones Global Large-Cap,W1LRG,USD,other_indices,global_indices
201,world,DJ Global Industrials,Dow Jones Global Industrials,W1IDU,USD,other_indices,global_indices
202,world,DJ Global Consumer Services,Dow Jones Global Consumer Services,W1CYC,USD,other_indices,global_indices
203,world,DJ Global Basic Materials,Dow Jones Global Basic Materials,W1BSC,USD,other_indices,global_indices
204,world,DAXglobal Agribusiness USD TR,DAXglobal Agribusiness USD TR,DXAG,USD,other_indices,global_indices
205,world,DAXglobal Nuclear Energy USD TR,DAXglobal Nuclear Energy USD TR,DXNE,USD,other_indices,global_indices
206,world,DJ Emerg MKT Basic Materials 30,Dow Jones Emerging Markets Basic Materials Titans 30,DJEBM,USD,other_indices,global_indices
207,world,Solactive Next Emerging Frontier,Solactive Next Emerging and Frontier,EMFM,USD,other_indices,global_indices
208,world,DJ Dev Markets Consumer Services,Dow Jones Developed Markets Consumer Services,W3CYC,USD,other_indices,global_indices
209,world,Cambria Foreign Shareholder Yield,Cambria Foreign Shareholder Yield,FSYLD,USD,other_indices,global_indices
210,world,DJ Developed Markets Industrials,Dow Jones Developed Markets Industrials,W3IDU,USD,other_indices,global_indices
211,world,Cleantech Ind,Cleantech,CTIUS,USD,other_indices,global_indices
212,world,DJ Emerging Markets Industrials,Dow Jones Emerging Markets Industrials,W5IDU,USD,other_indices,global_indices
213,world,DJ Emerging Markets,Dow Jones Emerging Markets,W5DOW,USD,other_indices,global_indices
214,world,DJ Emerg Markets Consumer Services,Dow Jones Emerging Markets Consumer Services,W5CYC,USD,other_indices,global_indices
215,world,DJ Dev Markets ex-US Small-Cap,Dow Jones Developed Markets ex-US Small-Cap,W4SML,USD,other_indices,global_indices
216,world,Alerian MLP Infrastructure,Alerian MLP Infrastructure,AMZI,USD,other_indices,global_indices
217,world,Atlantic Trust Select MLP,Atlantic Trust Select MLP,BXRTATMP,USD,other_indices,global_indices
218,world,Beacon Global Timber,Beacon Global Timber,CLRGLTBR,USD,other_indices,global_indices
219,world,ByRDs Caterpillar Inc,Byrds (CAT) Caterpillar Inc,CRQ,USD,other_indices,global_indices
220,world,DJ Dev Markets ex-US Consumer Goods,Dow Jones Developed Markets ex-US Consumer Goods,W4NCY,USD,other_indices,global_indices
221,world,DJ Developed Markets ex-US Mid-Cap,Dow Jones Developed Markets ex-US Mid-Cap,W4MID,USD,other_indices,global_indices
222,world,DJ Dev Markets ex-US Large-Cap,Dow Jones Developed Markets ex-US Large-Cap,W4LRG,USD,other_indices,global_indices
223,world,DJ Dev Markets ex-US Industrials,Dow Jones Developed Markets ex-US Industrials,W4IDU,USD,other_indices,global_indices
224,world,DJ Developed Markets ex-U.S.,Dow Jones Developed Markets ex-US,W4DOW,USD,other_indices,global_indices
225,world,DJ Dev MKT exUS Consumer Services,Dow Jones Developed Markets ex-US Consumer Services,W4CYC,USD,other_indices,global_indices
226,world,DJ Developed Markets Small-Cap,Dow Jones Developed Markets Small-Cap,W3SML,USD,other_indices,global_indices
227,world,DJ Developed Markets Consumer Goods,Dow Jones Developed Markets Consumer Goods,W3NCY,USD,other_indices,global_indices
228,world,DJ Developed Markets Mid-Cap,Dow Jones Developed Markets Mid-Cap,W3MID,USD,other_indices,global_indices
229,world,DJ Developed Markets Large-Cap,Dow Jones Developed Markets Large-Cap,W3LRG,USD,other_indices,global_indices
230,world,DJ Global exEurope Consumer Service,Dow Jones Global ex-Europe Consumer Services,W8CYC,USD,other_indices,global_indices
231,world,FTSE Intl AWI Americas EUR,FTSE AWI Americas EUR,FWDB,EUR,other_indices,global_indices
232,world,Solactive Guru,Solactive Guru,GURU,USD,other_indices,global_indices
233,world,DJ Personal Household Goods 30 EUR,Dow Jones Personal & Household Goods Titans 30 EUR,DJTNCGE,EUR,other_indices,global_indices
